url;name;sku;price;size;brand;description;images
https://us.shein.com/evoluSHEIN-Ribbed-Form-Fitting-Halter-Top-p-10660037-cat-1779.html?mallCode=1;evoluSHEIN Ribbed Form-Fitting Halter Top; SKU: sP1ftm7b530su95110;$5.99;XS (2),S (4),M (6),L (8/10);evoluSHEIN;[{'Color': 'Coffee Brown'}, {'Style': 'Casual'}, {'Pattern Type': 'Plain'}, {'Length': 'Regular'}, {'Type': 'Halter'}, {'Neckline': 'Halter'}, {'Fit Type': 'Slim Fit'}, {'Fabric': 'Medium Stretch'}, {'Material': 'Fabric'}, {'Composition': '67% Polyester, 30% Viscose, 3% Elastane'}, {'Care Instructions': 'Machine wash, do not dry clean'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2022/05/25/1653456163eb688ea07e2706390fff109274f3523e_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/05/25/1653456153f66f1a7baf0a8d092f00c99a234087d2_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/05/25/165345615506a1bec0a504d5c292e69d122c68c318_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/05/25/16534561578dc5ce7af20650f105c5f60b3b501421_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/05/25/1653456159cc75b12c479555a4ff9a98cd774aa982_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/05/25/165345616188b15353c0cbc903b55bd49f48de1315_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/05/25/1653456163eb688ea07e2706390fff109274f3523e_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/05/25/165345616437ae4932aa59df61a9f599a078396ebf_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/05/25/1653456163eb688ea07e2706390fff109274f3523e_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/05/25/1653456153f66f1a7baf0a8d092f00c99a234087d2_thumbnail_600x.webp']
https://us.shein.com/Backless-Halterneck-Criss-Cross-Cut-Out-Satin-Bodycon-Dress-With-Bolero-p-3263682-cat-1727.html?mallCode=1;Backless Halterneck Criss Cross Cut Out Satin Bodycon Dress With Bolero; SKU: sw2107265238183833;$7.00;XS (2),S (4),M (6),L (8/10);;[{'Color': 'Camel'}, {'Style': 'Sexy'}, {'Pattern Type': 'Plain'}, {'Details': 'Backless, Cut Out, Tie Back'}, {'Type': 'Bodycon'}, {'Neckline': 'Halter'}, {'Sleeve Length': 'Long Sleeve'}, {'Sleeve Type': 'Regular Sleeve'}, {'Waist Line': 'Natural'}, {'Hem Shaped': 'Pencil'}, {'Length': 'Short'}, {'Fit Type': 'Slim Fit'}, {'Fabric': 'High Stretch'}, {'Material': 'Satin'}, {'Composition': '86% Polyester, 14% Elastane'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Body': 'Unlined'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2021/09/26/16326425079f0ca38d4b5202858772bf6f3e9e5d6b_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/26/16326424965c8e10b8651b11d92378d4feda0d080a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/26/1632642498a671e269ac96f9ebf47a5c3bcededf71_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/26/1632642500da3f304f765d0da5d56c79b3e0f93308_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/26/1632642503b910766a440397d6bd46eca9d86965f7_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/26/16326425053c02e2c3a23b531778ff15e65fe275df_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/26/16326425079f0ca38d4b5202858772bf6f3e9e5d6b_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/26/16326424965c8e10b8651b11d92378d4feda0d080a_thumbnail_600x.webp']
https://us.shein.com/SHEIN-BIZwear-Zipper-Fly-Palazzo-PU-Pants-p-1849420-cat-1740.html?mallCode=1;SHEIN BIZwear Zipper Fly Palazzo PU Pants; SKU: swpants07201111339;$23.99;2 (XS),4 (S),6 (M),8/10 (L);SHEIN BIZwear;[{'Color': 'Black'}, {'Style': 'Elegant'}, {'Pattern Type': 'Plain'}, {'Type': 'Straight Leg'}, {'Closure Type': 'Zipper Fly'}, {'Details': 'Button, Pocket, Zipper'}, {'Waist Line': 'High Waist'}, {'Length': 'Long'}, {'Fit Type': 'Loose'}, {'Fabric': 'Slight Stretch'}, {'Coating': '100% Polyurethane'}, {'Material': 'PU Leather'}, {'Composition': '100% Polyester'}, {'Care Instructions': 'Machine wash, do not dry clean'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2022/08/23/1661232414d8620628423611c9384785b88049786d_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/23/16612324104a803ba571a34aa93b49f2e7ecf55c0b_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/23/166123241299064766fd3fae59b65fe815b956e8f0_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/23/1661232414d8620628423611c9384785b88049786d_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/23/1661232417c7709794c052876c2c2d8911141320c1_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/23/1661232419ebf60f99c4ef3df8a13e409d0f04c747_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/23/166123242143db9e15730dbaf0d3e44cf82b72a6ac_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/23/1661232414d8620628423611c9384785b88049786d_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/23/16612324104a803ba571a34aa93b49f2e7ecf55c0b_thumbnail_600x.webp']
https://us.shein.com/Floral-Pattern-Ruffle-Trim-Gloves-p-12078456-cat-3659.html?mallCode=1;Floral Pattern Ruffle Trim Gloves; SKU: sc2211108993055922;$2.60;one-size;RICHSNOW Apparel Accessories;[{'Color': 'Black'}, {'Material': 'Fabric'}, {'Composition': '100% Polyester'}, {'Pattern Type': 'Floral'}, {'Type': 'Fingerless Gloves'}, {'Version': 'Below Elbow'}];['https://img.ltwebstatic.com/images3_pi/2022/11/10/16680753291c6c82e23b45db15d94b45ecf8dfbea8_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/10/16680753256e2e941f45d804ceac3e02c173f0e87a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/10/1668075327e3eacb726a27128c4a177117b211cae5_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/10/16680753291c6c82e23b45db15d94b45ecf8dfbea8_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/10/16680753256e2e941f45d804ceac3e02c173f0e87a_thumbnail_600x.webp']
https://us.shein.com/Mini-Beaded-Square-Bag-p-12809741-cat-2152.html?mallCode=1;Mini Beaded Square Bag; SKU: sg2301170163046600;$15.60;;LETODE Bags;[{'Color': 'Beige'}, {'Details': 'Beaded, Pearls'}, {'Bag Size': 'Mini'}, {'Pattern Type': 'Plain'}, {'Style': 'Fashionable'}, {'Material': 'Plastic'}];['https://img.ltwebstatic.com/images3_pi/2022/08/05/165968596085131a376a19b3f01c147a573c0849d9_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/05/165968595713249c4ca6294ee36e7c96c12b9fd42c_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/19/1674091184e8c542c33d7079331a7c865138c97025_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/05/16596859544a8574d06cba925c6ac51f6176cd3c5f_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/19/167409118787e949bbe61f1c48f0ee035a41d481e6_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/19/1674091188c872e285e8aa85c6f8bd84e909af88a2_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/19/167409119014faaf91be1bf1b69dcfe06ea813efad_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/05/165968596085131a376a19b3f01c147a573c0849d9_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/05/165968595713249c4ca6294ee36e7c96c12b9fd42c_thumbnail_600x.webp']
https://us.shein.com/Colorblock-Cut-Out-Tie-Front-Twist-Asymmetrical-Hem-Bodycon-Dress-p-10471972-cat-1727.html?mallCode=1;Colorblock Cut Out Tie Front Twist Asymmetrical Hem Bodycon Dress; SKU: sw2203019971999900;$7.00;XS (2),S (4),M (6),L (8/10);;[{'Color': 'Multicolor'}, {'Style': 'Sexy'}, {'Pattern Type': 'Colorblock'}, {'Details': 'Cut Out, Tie Front'}, {'Neckline': 'Round Neck'}, {'Sleeve Length': 'Sleeveless'}, {'Waist Line': 'Natural'}, {'Hem Shaped': 'Asymmetrical'}, {'Length': 'Short'}, {'Material': 'Fabric'}, {'Care Instructions': 'Machine wash or professional dry clean'}];['https://img.ltwebstatic.com/images3_pi/2022/05/12/16523480332a0b34b0b858ca2a015eb7cd420df5d4_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/05/12/165234803039310c16c1abcb5ddfd9db5bdfd56b74_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/05/12/16523480322149e0b2c2e4fab7b35bbe22794aac20_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/05/12/16523480332a0b34b0b858ca2a015eb7cd420df5d4_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/05/12/1652348034dcd0035524a2636f57ff2adfe84f4cf5_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/05/12/1652348035ea7a02266bc2d381a72ed2054b07b26e_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/05/12/1652348037faf7393c710c097774aae2b22956a485_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/05/12/1652348038b4115e53c83f5127e395f3c0b7e398c3_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/05/12/16523480332a0b34b0b858ca2a015eb7cd420df5d4_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/05/12/165234803039310c16c1abcb5ddfd9db5bdfd56b74_thumbnail_600x.webp']
https://us.shein.com/Tie-Neck-Pleated-Hem-Dress-p-12459889-cat-1727.html?mallCode=1;BTFBM Tie Neck Pleated Hem Dress; SKU: sw2212096908696209;$20.99;S (4),M (6),L (8/10),XL (12);BTFBM;[{'Color': 'Burgundy'}, {'Style': 'Casual'}, {'Pattern Type': 'Plain'}, {'Details': 'Pleated, Shirred, Tie Front'}, {'Type': 'A Line'}, {'Neckline': 'Tie Neck'}, {'Sleeve Length': 'Sleeveless'}, {'Waist Line': 'High Waist'}, {'Hem Shaped': 'Pleated'}, {'Length': 'Midi'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Non-Stretch'}, {'Material': 'Fabric'}, {'Composition': '97% Polyester, 3% Elastane'}, {'Care Instructions': 'Hand wash or professional dry clean'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2023/02/24/167721406802413b497e9c6cd435b8d098c9eb7740_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/24/1677214066d16ff075cddd97a6ed2a5e4f481cf439_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/24/167721406802413b497e9c6cd435b8d098c9eb7740_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/24/1677214070cc1a1d21d852fb4f724093790a9799d5_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/24/1677214072e2a7721f00b5aae22675683326bf24ca_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/24/16772140737c8a047c8d46cfbdaa38f63777faa2ef_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/24/1677214075211bda9e36f20c53249e71752f8012c4_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/24/167721408062bc41050568d4bc40f585721c9e080f_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/24/16772140820c281e4892cba0df67bf93a5a97befa0_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/24/167721406802413b497e9c6cd435b8d098c9eb7740_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/24/1677214066d16ff075cddd97a6ed2a5e4f481cf439_thumbnail_600x.webp']
https://us.shein.com/Rhinestone-Heart-Decor-Chain-Necklace-p-12862337-cat-4209.html?mallCode=1;Rhinestone Heart Decor Chain Necklace; SKU: sj2209170996766971;$2.20;one-size;;[{'Color': 'Silver'}, {'Material': 'Iron Alloy'}];['https://img.ltwebstatic.com/images3_pi/2023/01/04/16728037438155c694aa96ab4b7d5594f8aab59466_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/04/1672803739f6cbb26f010c6d1a3c684d930d29b180_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/04/167280374100eb08c329e20015f17bc5330abfdb47_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/04/16728037457df93b004cd98f614ab22c528b5dd053_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/04/16728037438155c694aa96ab4b7d5594f8aab59466_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/04/1672803739f6cbb26f010c6d1a3c684d930d29b180_thumbnail_600x.webp']
https://us.shein.com/Tummy-Control-Camo-Print-Sports-Leggings-p-10830055-cat-2190.html?mallCode=1;Tummy Control Camo Print Sports Leggings; SKU: st2205235037735698;$11.49;S-L,S (4),M (6),L (8/10);;[{'Color': 'Dark Grey'}, {'Pattern Type': 'Camo'}, {'Type': 'Regular'}, {'Waist Line': 'High Waist'}, {'Length': 'Long'}, {'Features': 'Seamless'}, {'Fabric': 'Slight Stretch'}, {'Material': 'Fabric'}, {'Composition': '92% Polyamide, 8% Elastane'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Sheer': 'No'}, {'Activity': 'Yoga & Studio'}];['https://img.ltwebstatic.com/images3_pi/2022/06/15/16552795868ef371172bb7190289fd2603ffacc95d_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/15/16552795780a1b58cfacbc2ad4aec47beba0df2ab3_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/15/1655279579929f9a13abcea89fa4f98f08ecfb4a7b_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/15/1655279581949331f6300adb0bba81dceec8021d4e_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/15/1655279583e44ee0f22ac33d3754f80a0405f3d824_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/15/16552795868ef371172bb7190289fd2603ffacc95d_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/15/16552795780a1b58cfacbc2ad4aec47beba0df2ab3_thumbnail_600x.webp']
https://us.shein.com/SHEIN-X-NJH-Design-High-Waist-Wide-Leg-Pants-p-11433182-cat-1740.html?mallCode=1;SHEIN X NJH Design High Waist Wide Leg Pants; SKU: sw2205126540644880;$17.99;XS (2),S (4),M (6),L (8/10);SHEIN X NJH Design;[{'Color': 'Navy Blue'}, {'Style': 'Elegant'}, {'Pattern Type': 'Plain'}, {'Type': 'Wide Leg'}, {'Closure Type': 'Zipper Fly'}, {'Details': 'Pocket'}, {'Waist Line': 'High Waist'}, {'Length': 'Long'}, {'Fit Type': 'Loose'}, {'Fabric': 'Non-Stretch'}, {'Material': 'Fabric'}, {'Composition': '100% Polyester'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Body': 'Unlined'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2022/09/06/1662455748f69e9449ca6e694fe62277a27b99d877_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/06/1662455741b34ba3e021b8177fb43c53126d837b27_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/06/1662455743f59762cc0870db62e9abc98092a66cb1_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/06/1662455744f6538c32a5162a3a37d1d5c40e663223_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/06/1662455746ff2d835fa313f21974059cc2d6e2c3df_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/06/1662455748f69e9449ca6e694fe62277a27b99d877_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/06/166245575067e3d81570955873b6942d686d4cf9ec_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/06/1662455748f69e9449ca6e694fe62277a27b99d877_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/06/1662455741b34ba3e021b8177fb43c53126d837b27_thumbnail_600x.webp']
https://us.shein.com/Metal-Decor-Flap-Square-Bag-p-11245239-cat-2152.html?mallCode=1;Metal Decor Flap Square Bag; SKU: sg2208071432716502;$11.20;;Novell Bags;[{'Color': 'Khaki'}, {'Bag Size': 'Small'}, {'Pattern Type': 'Plain'}, {'Strap Type': 'Adjustable'}, {'Style': 'Elegant'}, {'Type': 'Square Bag'}, {'Coating': '100% Polyurethane'}, {'Composition': '100% Polyurethane'}, {'Material': 'PU Leather'}];['https://img.ltwebstatic.com/images3_pi/2022/06/27/1656319311305e289f718a74c8e274d03d69da5c41_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/09/16600199095ecf5452473bde3b15dd15e4c6de998f_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/27/1656319309bd2e9dbd143e5ca4be0db7485eb737d1_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/09/16600199111e7c58f742321a496b4b2ec487f6c0f9_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/09/166001991279bb6a3326e350ff3a0c614167f4cc8f_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/27/1656319315154857e32fa275fa2b68cbd35242829a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/27/1656319311305e289f718a74c8e274d03d69da5c41_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/09/16600199095ecf5452473bde3b15dd15e4c6de998f_thumbnail_600x.webp']
https://us.shein.com/Floral-Print-Cold-Shoulder-Dress-p-9457272-cat-1727.html?mallCode=1;Floral Print Cold Shoulder Dress; SKU: sw2112179307986056;$14.00;S (4),M (6),L (8/10);;[{'Color': 'Multicolor'}, {'Style': 'Boho'}, {'Pattern Type': 'Floral, Animal'}, {'Details': 'Button'}, {'Type': 'A Line'}, {'Neckline': 'Cold Shoulder'}, {'Sleeve Length': 'Sleeveless'}, {'Waist Line': 'High Waist'}, {'Hem Shaped': 'Flared'}, {'Length': 'Long'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Non-Stretch'}, {'Material': 'Fabric'}, {'Composition': '100% Polyester'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Body': 'Lined'}, {'Belt': 'No'}, {'Sheer': 'No'}, {'Lining': '100% Polyester'}];['https://img.ltwebstatic.com/images3_pi/2022/03/03/1646307855bc09fbf4c02bb861c40504ad917a8896_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/03/1646307804bfb8e937cf58c401bf787cb5a4ef6946_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/03/1646307839daa3f641023e902df4b6bb5db52845e0_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/03/1646307845ca8fc9ecec3bb1f7c73349f0c9a62249_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/03/16463078479466ec3527846bf992272cdadc4e1b90_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/03/16463078501caf6a96318d98a53e86b64f85b73292_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/03/1646307855bc09fbf4c02bb861c40504ad917a8896_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/03/1646307855bc09fbf4c02bb861c40504ad917a8896_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/03/1646307804bfb8e937cf58c401bf787cb5a4ef6946_thumbnail_600x.webp']
https://us.shein.com/1pc-Plain-Duvet-Cover-Without-Filler-p-10451367-cat-2311.html?mallCode=1;1pc Plain Duvet Cover Without Filler; SKU: sh2204271938154724;From $10.25;135*200,160*220,168*229(Twin),200*200,200*230,203*229(Full),220*240,229*229(Queen),230*220,260*220,264*229(King);;[{'Style': 'Simple'}, {'Color': 'Orange'}, {'Pattern Type': 'Plain'}, {'Material': 'Fabric'}, {'Composition': '100% Polyester'}, {'Type': 'Duvet Covers'}];['https://img.ltwebstatic.com/images3_pi/2022/04/27/1651050431a0b02fa233b991f8f389b0c15a8174d4_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/04/27/1651050425c8829a5ffd426c32dfd04ec619824545_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/04/27/16510504279cea6c137b9baa1641571858c1ad32c2_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/04/27/16510504289a64ee5f751b1a2e41ae12643532dc6a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/04/27/1651050342038365e33e4dfd1619296b7dbf5a1efb_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/04/27/16510504294158504fec1fc2dc0a91e25f08f048ff_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/04/27/1651050345430c3bba69b3688f9b8d2ae2b8e087c1_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/04/27/1651050431a0b02fa233b991f8f389b0c15a8174d4_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/04/27/1651050425c8829a5ffd426c32dfd04ec619824545_thumbnail_600x.webp']
https://us.shein.com/Zip-Side-Lace-up-Front-Thermal-Lined-Combat-Boots-p-11875033-cat-1748.html?mallCode=1;Zip Side Lace-up Front Thermal Lined Combat Boots; SKU: sx2210266604090600;$29.66;CN35 (US5.5),CN36 (US6),CN37 (US6.5),CN38 (US7),CN39 (US7.5),CN40 (US8);;[{'Closure Type': 'Side zipper'}, {'Type': 'Combat Boots'}, {'Size Fit': 'True To Size'}, {'Color': 'Black'}, {'Pattern Type': 'Plain'}, {'Heel Height': 'Low Heel  (4.5cm/1.8inch)'}, {'Toe': 'Round Toe'}, {'Details': 'Lace Up'}, {'Heels': 'Chunky'}, {'Boots Height Type': 'Ankle Boots'}, {'Style': 'Fashionable'}, {'Upper Material': 'PU Leather'}, {'Lining Material': 'Fabric'}, {'Insole Material': 'Fabric'}, {'Outsole Material': 'Rubber'}];['https://img.ltwebstatic.com/images3_pi/2022/10/27/16668520917d11a24917a55814617f68bc731a4dfe_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/10/27/1666852084b4fc2a89b7f5b08920486d28fb71bc09_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/10/27/1666852086ae40b105c8b35fa7c64251c28ab475f6_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/10/27/16668520885a6417a9cb8a44b92a3b5560b862aa21_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/10/27/16668520906205626960aee2ed9e1b171f74f9c399_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/10/27/16668520917d11a24917a55814617f68bc731a4dfe_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/10/27/1666852084b4fc2a89b7f5b08920486d28fb71bc09_thumbnail_600x.webp']
https://us.shein.com/Mesh-Cut-Out-Crotchless-Tights-Without-Panty-p-12215958-cat-2208.html?mallCode=1;Mesh Cut Out Crotchless Tights Without Panty; SKU: si2210253538982567;$5.99;S,M,L,XL;;[{'Color': 'Black'}, {'Type': 'Tights'}, {'Pattern Type': 'Plain'}, {'Details': 'Contrast Lace, Contrast Mesh, Sheer'}, {'Body Accessories Material': 'Fabric'}, {'Fabric': 'Medium Stretch'}, {'Body Accessories Composition': '95% Polyester, 5% Elastane'}];['https://img.ltwebstatic.com/images3_pi/2022/11/23/16691658542aa7570fb3a5f733bed0250b4dfee9e5_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/23/1669165846c877bbf03c8bd8fdd9ffe91ea0a3b29c_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/23/1669165848cca3575a504330d4be527e231ccbb678_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/23/16691658508d49fbf672280e5239367af16f3fc4d7_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/23/1669165852aa20a2f4babbea7e54ee2c6cc1e8fc25_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/23/16691658542aa7570fb3a5f733bed0250b4dfee9e5_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/23/1669165846c877bbf03c8bd8fdd9ffe91ea0a3b29c_thumbnail_600x.webp']
https://us.shein.com/Rhinestone-Water-drop-Decor-Bridal-Hair-Clip-p-12783088-cat-3282.html?mallCode=1;Rhinestone Water-drop Decor Bridal Hair Clip; SKU: sn2301135250645726;$2.40;one-size;MyLanny Apparel Accessories;[{'Color': 'Silver'}, {'Material': 'Zinc Alloy'}];['https://img.ltwebstatic.com/images3_pi/2023/01/14/1673663250faf28f063f4fe53603733f6872490838_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/14/1673663248f8f2303dcf759c750fbd62e9c196297c_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/14/16736632493993d32db418d75200aae5b3dfe398e5_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/14/1673663250faf28f063f4fe53603733f6872490838_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/14/1673663248f8f2303dcf759c750fbd62e9c196297c_thumbnail_600x.webp']
